,host_count,avg_token_length,token_count,largest_token,url_length,ip_address,dots_count,critical_words,host_rank,host_country
535,28,5.67,3,11,33,0,2,0,-1,-1
536,28,5.67,3,11,33,0,2,0,-1,-1
537,1,2.75,4,3,54,1,7,0,-1,-1
538,4,6.0,3,8,28,0,2,0,130458,27671
539,7,6.0,3,8,28,0,2,0,130458,27671
540,2,4.33,3,8,59,0,2,0,-1,-1
541,11,6.33,3,13,28,0,2,0,-1,-1
542,44,3.5,2,4,37,0,1,0,-1,-1
543,53,4.67,3,8,27,0,2,0,-1,-1
544,83,6.0,2,9,23,0,1,0,6109,1342
545,197,6.33,3,11,67,0,2,0,326,217
546,47,3.33,3,5,41,0,2,0,-1,-1
547,2,5.0,3,8,24,0,2,0,11405,948
548,2,5.0,2,7,45,0,2,0,-1,-1
549,2,3.5,2,4,60,0,2,0,-1,-1
550,2,3.33,3,5,38,0,2,0,-1,-1
551,28,5.67,3,11,33,0,2,0,-1,-1
552,28,5.67,3,11,33,0,2,0,-1,-1
553,53,4.67,3,8,27,0,2,0,-1,-1
554,32,4.0,3,6,30,0,2,0,-1,-1
555,197,6.33,3,11,67,0,2,0,326,217
556,3,5.33,3,10,50,0,3,0,-1,-1
557,3,5.33,3,10,50,0,3,0,-1,-1
558,3,5.33,3,10,51,0,3,0,-1,-1
559,47,3.33,3,5,43,0,2,0,-1,-1
560,7,3.33,3,4,55,0,3,0,-1,-1
561,1,4.2,5,7,36,0,2,0,-1,-1
562,1,4.2,5,7,44,0,3,0,-1,-1
563,53,4.67,3,8,27,0,2,0,-1,-1
564,32,4.0,3,6,30,0,2,0,-1,-1
565,197,6.33,3,11,67,0,2,0,326,217
566,18,5.33,3,10,44,0,2,0,-1,-1
567,18,5.33,3,10,35,0,2,0,-1,-1
568,11,5.75,4,10,33,0,2,0,-1,-1
569,11,5.75,4,10,34,0,2,0,-1,-1
570,14,9.0,3,21,62,0,3,0,-1,-1
571,1,8.67,3,20,48,0,2,0,-1,-1
572,1,4.25,4,7,37,0,3,0,-1,-1
573,11,6.33,3,13,28,0,2,0,-1,-1
574,11,6.33,3,13,28,0,2,0,-1,-1
575,2,2.0,11,3,72,1,0,0,-1,-1
576,53,4.67,3,8,27,0,2,0,-1,-1
577,83,6.0,2,9,23,0,1,0,6109,1342
578,197,6.33,3,11,67,0,2,0,326,217
579,1,5.33,3,10,25,0,2,0,-1,-1
580,6,6.0,3,12,46,0,2,0,-1,-1
581,6,6.0,3,12,37,0,2,1,-1,-1
582,6,6.0,3,12,46,0,2,0,-1,-1
583,6,6.0,3,12,37,0,2,1,-1,-1
584,1,6.67,3,14,38,0,2,0,-1,-1
585,1,5.33,3,10,34,0,2,0,-1,-1
586,2,6.33,3,13,78,0,4,0,-1,-1
587,47,3.33,3,5,41,0,2,0,-1,-1
588,2,2.5,4,3,32,1,4,0,-1,-1
589,2,2.5,4,3,37,1,3,0,-1,-1
590,10,5.0,3,6,51,0,3,0,726140,116570
591,10,5.0,3,6,74,0,4,0,726140,116570
592,4,3.0,2,3,103,0,7,0,211350,76855
593,4,3.0,2,3,87,0,6,0,211350,76855
594,4,3.0,2,3,107,0,7,0,211350,76855
595,4,3.0,2,3,106,0,7,0,211350,76855
596,1,6.33,3,13,28,0,2,0,430797,127360
597,44,3.5,2,4,37,0,1,0,-1,-1
598,6,4.0,3,5,21,0,2,0,-1,-1
599,6,4.0,3,5,38,0,2,0,-1,-1
600,47,3.33,3,5,41,0,2,0,-1,-1
601,2,8.33,3,17,34,0,0,0,-1,-1
602,5,2.75,4,3,28,0,2,0,-1,-1
603,3,3.75,4,6,26,0,3,0,82790,42530
604,1,7.67,3,17,52,0,3,0,-1,-1
605,47,3.33,3,5,41,0,2,0,-1,-1
606,1,6.0,3,12,33,0,2,0,-1,-1
607,1,4.0,4,6,27,0,2,0,-1,-1
608,11,5.75,4,10,33,0,2,0,-1,-1
609,11,5.75,4,10,34,0,2,0,-1,-1
610,14,9.0,3,21,62,0,3,0,-1,-1
611,2,2.75,4,3,55,1,4,0,-1,-1
612,2,2.75,4,3,37,1,4,0,-1,-1
613,2,2.25,4,3,53,1,4,0,-1,-1
614,53,4.67,3,8,27,0,2,0,-1,-1
615,83,6.0,2,9,23,0,1,0,6109,1342
616,197,6.33,3,11,67,0,2,0,326,217
617,3,6.67,3,12,29,0,2,0,458857,101155
618,3,6.67,3,12,29,0,2,0,458857,101155
619,1,4.67,3,8,35,0,2,0,-1,-1
620,53,4.67,3,8,27,0,2,0,-1,-1
621,83,6.0,2,9,23,0,1,0,6109,1342
622,6,7.33,3,16,32,0,2,0,-1,-1
623,6,7.33,3,16,44,0,3,0,-1,-1
624,6,7.33,3,16,50,0,3,0,-1,-1
625,197,6.33,3,11,67,0,2,0,326,217
626,3,7.33,3,16,31,0,2,0,-1,-1
627,14,9.0,3,21,61,0,3,0,-1,-1
628,3,7.33,3,16,31,0,2,0,-1,-1
629,83,6.0,2,9,23,0,1,0,6109,1342
630,197,6.33,3,11,67,0,2,0,326,217
631,53,4.67,3,8,27,0,2,0,-1,-1
632,4,3.0,3,5,49,0,2,0,53625,18494
633,4,3.0,3,5,49,0,2,0,53625,18494
634,3,10.0,3,16,68,0,3,0,26388,9470
635,32,4.0,3,6,30,0,2,0,-1,-1
636,197,6.33,3,11,67,0,2,0,326,217
637,53,4.67,3,8,27,0,2,0,-1,-1
638,32,4.0,3,6,30,0,2,0,-1,-1
639,197,6.33,3,11,67,0,2,0,326,217
640,2,5.0,3,9,39,0,2,0,-1,-1
641,2,5.0,3,9,50,0,3,0,-1,-1
642,2,3.33,3,4,37,0,3,0,-1,-1
643,2,3.33,3,4,41,0,3,0,-1,-1
644,47,3.33,3,5,43,0,2,0,-1,-1
645,40,4.0,3,7,41,0,3,1,-1,-1
646,40,4.0,3,7,41,0,3,1,-1,-1
647,40,4.0,3,7,41,0,3,1,-1,-1
648,40,4.0,3,7,41,0,3,1,-1,-1
649,40,4.0,3,7,41,0,3,1,-1,-1
650,47,3.33,3,5,41,0,2,0,-1,-1
651,7,3.33,3,4,53,0,3,0,-1,-1
652,197,6.33,3,11,57,0,2,0,326,217
653,5,4.67,3,8,61,0,3,0,-1,-1
654,44,3.5,2,4,37,0,1,0,-1,-1
655,1,6.67,3,10,38,0,3,0,12085,313
656,3,6.33,3,13,36,0,2,0,-1,-1
657,1,4.75,4,7,29,0,3,0,20243,2059
658,32,6.33,3,13,28,0,2,0,-1,-1
659,32,6.33,3,13,28,0,2,0,-1,-1
660,32,4.0,3,6,30,0,2,0,-1,-1
661,197,6.33,3,11,67,0,2,0,326,217
662,18,5.33,3,10,44,0,2,0,-1,-1
663,18,5.33,3,10,35,0,2,0,-1,-1
664,53,4.67,3,8,27,0,2,0,-1,-1
665,83,6.0,2,9,23,0,1,0,6109,1342
666,1,4.67,3,8,23,0,2,0,810806,189058
667,197,6.33,3,11,67,0,2,0,326,217
668,2,4.0,3,6,121,0,4,0,72,29
669,6,2.25,4,3,35,1,4,0,-1,-1
670,6,2.25,4,3,47,1,4,0,-1,-1
671,2,4.67,3,8,33,0,2,0,41695,25352
672,11,6.33,3,13,28,0,2,0,-1,-1
673,1,4.0,4,7,32,0,2,0,-1,-1
674,44,3.5,2,4,37,0,1,0,-1,-1
675,8,8.0,3,18,51,0,2,0,-1,-1
676,8,8.0,3,18,52,0,2,0,-1,-1
677,47,3.33,3,5,41,0,2,0,-1,-1
678,44,3.5,2,4,37,0,1,0,-1,-1
679,1,2.67,3,3,17,0,2,0,-1,-1
680,44,3.5,2,4,37,0,1,0,-1,-1
681,3,7.5,2,12,29,0,1,0,-1,-1
682,10,5.0,3,6,51,0,3,0,726140,116570
683,10,5.0,3,6,95,0,5,0,726140,116570
684,1,8.0,2,13,38,0,2,0,-1,-1
685,2,6.33,3,13,28,0,2,0,-1,-1
686,1,6.67,3,14,41,0,2,0,-1,-1
687,2,4.0,4,8,26,0,2,0,-1,-1
688,2,6.0,3,12,27,0,2,0,-1,-1
689,2,3.0,6,4,30,0,2,0,-1,-1
690,2,6.67,3,14,29,0,2,0,-1,-1
691,2,7.33,3,16,31,0,2,0,-1,-1
692,2,7.0,3,15,30,0,2,0,-1,-1
693,2,5.0,3,9,24,0,2,0,1027856,364528
694,2,6.33,3,13,28,0,2,0,-1,-1
695,2,4.33,3,7,22,0,2,0,-1,-1
696,2,4.33,3,7,22,0,2,0,-1,-1
697,2,8.0,3,18,33,0,2,0,-1,-1
698,2,6.0,3,12,27,0,2,0,-1,-1
699,2,8.33,3,19,34,0,2,0,-1,-1
700,1,7.33,3,16,31,0,2,0,-1,-1
701,1,4.67,3,8,46,0,3,0,526193,300278
702,1,4.0,3,6,46,0,3,0,-1,-1
703,1,3.33,3,4,20,0,3,0,32175,7247
704,1,6.33,3,13,28,0,2,0,-1,-1
705,1,5.33,3,10,39,0,2,0,-1,-1
706,1,7.67,3,17,33,0,2,0,-1,-1
707,1,5.67,3,11,37,0,2,0,-1,-1
708,11,6.33,3,13,28,0,2,0,-1,-1
709,1,4.5,2,6,18,0,1,0,-1,-1
710,1,10.0,1,10,28,0,1,0,-1,-1
711,9,2.5,4,3,26,1,3,0,-1,-1
712,9,2.5,4,3,36,1,4,0,-1,-1
713,47,3.33,3,5,41,0,2,0,-1,-1
714,83,6.0,2,9,23,0,1,0,6109,1342
715,197,6.33,3,11,67,0,2,0,326,217
716,2,6.67,3,11,29,0,2,0,-1,-1
717,2,6.67,3,11,44,0,3,0,-1,-1
718,15,5.67,3,11,33,0,2,0,-1,-1
719,15,5.67,3,11,33,0,2,0,-1,-1
720,83,6.0,2,9,23,0,1,0,6109,1342
721,197,6.33,3,11,67,0,2,0,326,217
722,47,3.33,3,5,41,0,2,0,-1,-1
723,53,4.67,3,8,27,0,2,0,-1,-1
724,83,6.0,2,9,23,0,1,0,6109,1342
725,197,6.33,3,11,67,0,2,0,326,217
726,28,5.67,3,11,34,0,2,0,-1,-1
727,28,5.67,3,11,34,0,2,0,-1,-1
728,44,3.5,2,4,37,0,1,0,-1,-1
729,47,3.33,3,5,41,0,2,0,-1,-1
730,2,5.67,3,8,71,0,2,0,-1,-1
731,2,5.67,3,8,71,0,5,0,-1,-1
732,2,6.33,3,13,28,0,2,0,-1,-1
733,8,7.0,2,11,23,0,1,0,-1,-1
734,197,6.33,3,11,61,0,2,0,326,217
735,5,4.67,3,8,61,0,3,0,-1,-1
736,2,6.67,3,10,71,0,3,0,-1,-1
737,2,6.67,3,14,81,0,5,0,-1,-1
738,44,3.5,2,4,37,0,1,0,-1,-1
739,1,4.25,4,7,27,0,2,0,-1,-1
740,83,6.0,2,9,23,0,1,0,6109,1342
741,1,5.0,3,9,38,0,5,0,-1,-1
742,197,6.33,3,11,67,0,2,0,326,217
743,53,4.67,3,8,27,0,2,0,-1,-1
744,32,4.0,3,6,30,0,2,0,-1,-1
745,197,6.33,3,11,67,0,2,0,326,217
746,53,4.67,3,8,27,0,2,0,-1,-1
747,83,6.0,2,9,23,0,1,0,6109,1342
748,197,6.33,3,11,67,0,2,0,326,217
749,53,4.67,3,8,27,0,2,0,-1,-1
750,83,6.0,2,9,23,0,1,0,6109,1342
751,197,6.33,3,11,67,0,2,0,326,217
752,44,3.5,2,4,37,0,1,0,-1,-1
753,1,5.67,3,9,34,0,2,0,-1,-1
754,53,4.67,3,8,27,0,2,0,-1,-1
755,83,6.0,2,9,23,0,1,0,6109,1342
756,197,6.33,3,11,67,0,2,0,326,217
757,28,5.67,3,11,33,0,2,0,-1,-1
758,47,3.33,3,5,41,0,2,0,-1,-1
759,2,2.0,4,2,18,1,3,0,-1,-1
760,6,7.33,3,16,32,0,2,0,-1,-1
761,6,7.33,3,16,44,0,3,0,-1,-1
762,6,7.33,3,16,50,0,3,0,-1,-1
763,14,9.0,3,21,62,0,3,0,-1,-1
764,5,8.0,3,18,34,0,2,0,-1,-1
765,47,3.33,3,5,43,0,2,0,-1,-1
766,4,7.0,2,11,25,0,1,0,-1,-1
767,3,3.33,3,4,30,0,2,1,1658,1148
768,9,2.5,4,3,26,1,3,0,-1,-1
769,9,2.5,4,3,36,1,4,0,-1,-1
770,2,2.0,11,3,72,1,0,0,-1,-1
771,3,5.5,2,8,41,0,2,0,-1,-1
772,7,3.67,3,5,21,0,2,0,-1,-1
773,12,9.0,3,21,36,0,2,0,-1,-1
774,12,9.0,3,21,95,0,4,0,-1,-1
775,47,3.33,3,5,43,0,2,0,-1,-1
776,28,5.67,3,11,33,0,2,0,-1,-1
777,28,5.67,3,11,33,0,2,0,-1,-1
778,6,2.5,4,3,38,1,4,1,-1,-1
779,6,2.5,4,3,39,1,4,0,-1,-1
780,6,2.5,4,3,35,1,3,0,-1,-1
781,6,2.5,4,3,39,1,4,0,-1,-1
782,5,2.5,4,3,35,1,4,0,-1,-1
783,5,2.5,4,3,44,1,4,0,-1,-1
784,1,4.67,3,8,24,0,2,0,-1,-1
785,2,5.0,3,9,25,0,2,0,-1,-1
786,4,4.33,3,7,65,0,4,0,-1,-1
787,4,4.33,3,7,65,0,4,0,-1,-1
788,3,4.0,3,7,42,0,2,0,-1,-1
789,40,4.0,3,7,43,0,3,1,-1,-1
790,40,4.0,3,7,39,0,3,1,-1,-1
791,40,4.0,3,7,39,0,3,1,-1,-1
792,47,3.33,3,5,43,0,2,0,-1,-1
793,53,4.67,3,8,27,0,2,0,-1,-1
794,83,6.0,2,9,23,0,1,0,6109,1342
795,197,6.33,3,11,67,0,2,0,326,217
796,11,5.75,4,10,33,0,2,0,-1,-1
797,11,5.75,4,10,34,0,2,0,-1,-1
798,14,9.0,3,21,62,0,3,0,-1,-1
799,44,3.5,2,4,37,0,1,0,-1,-1
800,8,7.0,2,11,23,0,1,0,-1,-1
801,83,6.0,2,9,23,0,1,0,6109,1342
802,197,6.33,3,11,61,0,2,0,326,217
803,1,4.5,4,9,66,0,3,0,-1,-1
804,1,4.5,4,9,66,0,3,0,-1,-1
805,3,6.33,3,14,43,0,3,0,-1,-1
806,2,4.0,4,5,26,0,2,0,-1,-1
807,53,4.67,3,8,27,0,2,0,-1,-1
808,83,6.0,2,9,23,0,1,0,6109,1342
809,197,6.33,3,11,67,0,2,0,326,217
810,7,5.0,3,9,86,0,4,0,-1,-1
811,40,4.0,3,7,41,0,3,1,-1,-1
812,40,4.0,3,7,41,0,3,1,-1,-1
813,40,4.0,3,7,41,0,3,1,-1,-1
814,40,4.0,3,7,41,0,3,1,-1,-1
815,40,4.0,3,7,41,0,3,1,-1,-1
816,47,3.33,3,5,41,0,2,0,-1,-1
817,7,3.33,3,4,53,0,3,0,-1,-1
818,83,6.0,2,9,23,0,1,0,6109,1342
819,197,6.33,3,11,67,0,2,0,326,217
820,14,9.0,3,21,62,0,3,0,-1,-1
821,5,8.0,3,18,34,0,2,0,-1,-1
822,47,3.33,3,5,41,0,2,0,-1,-1
823,8,8.0,3,18,52,0,2,0,-1,-1
824,8,8.0,3,18,48,0,2,0,-1,-1
825,12,1.75,4,2,37,1,3,0,-1,-1
826,12,1.75,4,2,34,1,3,0,-1,-1
827,12,1.75,4,2,37,1,3,0,-1,-1
828,12,1.75,4,2,35,1,4,0,-1,-1
829,12,1.75,4,2,34,1,3,0,-1,-1
830,12,1.75,4,2,34,1,3,0,-1,-1
831,53,4.67,3,8,27,0,2,0,-1,-1
832,2,4.67,3,6,49,0,3,0,-1,-1
833,2,4.67,3,6,49,0,2,0,-1,-1
834,32,4.0,3,6,30,0,2,0,-1,-1
835,197,6.33,3,11,67,0,2,0,326,217
836,47,3.33,3,5,41,0,2,0,-1,-1
837,4,2.57,7,4,34,1,2,0,-1,-1
838,4,2.57,7,4,46,1,3,0,-1,-1
839,83,6.0,2,9,23,0,1,0,6109,1342
840,197,6.33,3,11,67,0,2,0,326,217
841,9,2.75,4,3,21,0,2,0,-1,-1
842,9,2.75,4,3,40,0,3,0,-1,-1
843,9,2.75,4,3,34,0,3,0,-1,-1
844,9,2.75,4,3,35,0,3,0,-1,-1
845,1,5.0,3,7,24,0,1,0,-1,-1
846,3,3.33,3,4,30,0,2,1,1658,1148
847,1,5.0,5,8,54,0,2,0,-1,-1
848,27,5.67,3,11,145,0,4,0,-1,-1
849,27,5.67,3,11,62,0,3,0,-1,-1
850,27,5.67,3,11,49,0,3,0,-1,-1
851,27,5.67,3,11,49,0,3,0,-1,-1
852,27,5.67,3,11,49,0,3,0,-1,-1
853,27,5.67,3,11,49,0,3,0,-1,-1
854,27,5.67,3,11,49,0,3,0,-1,-1
855,27,5.67,3,11,49,0,3,0,-1,-1
856,27,5.67,3,11,49,0,3,0,-1,-1
857,53,4.67,3,8,27,0,2,0,-1,-1
858,32,4.0,3,6,30,0,2,0,-1,-1
859,197,6.33,3,11,67,0,2,0,326,217
860,2,4.0,4,6,75,0,3,0,-1,-1
861,2,4.0,4,6,77,0,3,0,-1,-1
862,44,3.5,2,4,37,0,1,0,-1,-1
863,2,5.5,4,11,46,0,2,0,-1,-1
864,2,5.5,4,11,43,0,2,0,-1,-1
865,83,6.0,2,9,23,0,1,0,6109,1342
866,2,4.33,3,8,29,0,2,0,-1,-1
867,2,4.33,3,8,29,0,2,0,-1,-1
868,197,6.33,3,11,67,0,2,0,326,217
869,1,4.0,4,6,31,0,2,1,-1,-1
870,32,4.0,3,6,30,0,2,0,-1,-1
871,197,6.33,3,11,67,0,2,0,326,217
872,28,5.67,3,11,33,0,2,0,-1,-1
873,2,6.67,3,11,34,0,2,0,-1,-1
874,32,4.0,3,6,30,0,2,0,-1,-1
875,197,6.33,3,11,67,0,2,0,326,217
876,2,5.67,3,9,38,0,2,0,-1,-1
877,2,5.67,3,9,41,0,2,0,-1,-1
878,47,3.33,3,5,43,0,2,0,-1,-1
879,53,4.67,3,8,27,0,2,0,-1,-1
880,10,6.5,2,10,74,0,2,0,-1,-1
881,10,6.5,2,10,38,0,2,0,-1,-1
882,10,6.5,2,10,38,0,2,0,-1,-1
883,10,6.5,2,10,38,0,2,0,-1,-1
884,10,6.5,2,10,38,0,2,0,-1,-1
885,10,6.5,2,10,39,0,3,0,-1,-1
886,10,6.5,2,10,38,0,2,0,-1,-1
887,10,6.5,2,10,39,0,3,0,-1,-1
888,10,6.5,2,10,38,0,2,0,-1,-1
889,10,6.5,2,10,38,0,2,0,-1,-1
890,83,6.0,2,9,23,0,1,0,6109,1342
891,1,9.67,3,23,74,0,3,0,-1,-1
892,197,6.33,3,11,67,0,2,0,326,217
893,28,5.67,3,11,33,0,2,0,-1,-1
894,28,5.67,3,11,33,0,2,0,-1,-1
895,10,6.0,2,9,21,0,1,0,-1,-1
896,1,4.67,3,6,23,0,2,0,6,6
897,44,3.5,2,4,37,0,1,0,-1,-1
898,2,5.0,3,8,34,0,3,0,-1,-1
899,83,6.0,2,9,23,0,1,0,6109,1342
900,197,6.33,3,11,67,0,2,0,326,217
901,83,6.0,2,9,23,0,1,0,6109,1342
902,197,6.33,3,11,67,0,2,0,326,217
903,32,4.0,3,6,30,0,2,0,-1,-1
904,197,6.33,3,11,67,0,2,0,326,217
905,83,6.0,2,9,23,0,1,0,6109,1342
906,2,7.33,3,16,48,0,3,0,-1,-1
907,197,6.33,3,11,67,0,2,0,326,217
908,53,4.67,3,8,27,0,2,0,-1,-1
909,83,6.0,2,9,23,0,1,0,6109,1342
910,197,6.33,3,11,67,0,2,0,326,217
911,18,5.33,3,10,44,0,2,0,-1,-1
912,18,5.33,3,10,35,0,2,0,-1,-1
913,18,5.67,3,11,33,0,2,0,-1,-1
914,18,5.67,3,11,33,0,2,0,-1,-1
915,32,6.33,3,13,28,0,2,0,-1,-1
916,32,6.33,3,13,28,0,2,0,-1,-1
917,1,4.67,3,8,23,0,2,0,-1,-1
918,8,8.0,3,18,52,0,2,0,-1,-1
919,8,8.0,3,18,43,0,2,1,-1,-1
920,6,4.0,3,5,21,0,2,0,-1,-1
921,6,4.0,3,5,38,0,2,0,-1,-1
922,47,3.33,3,5,41,0,2,0,-1,-1
923,44,3.5,2,4,37,0,1,0,-1,-1
924,2,5.5,2,8,34,0,2,0,-1,-1
925,2,5.5,2,8,30,0,2,0,-1,-1
926,3,3.75,4,6,26,0,3,0,82790,42530
927,44,3.5,2,4,37,0,1,0,-1,-1
928,2,2.0,4,3,67,1,4,0,-1,-1
929,6,6.0,3,12,46,0,2,0,-1,-1
930,6,6.0,3,12,37,0,2,1,-1,-1
931,7,3.67,3,5,21,0,2,0,-1,-1
932,12,9.0,3,21,36,0,2,0,-1,-1
933,12,9.0,3,21,95,0,4,0,-1,-1
934,47,3.33,3,5,41,0,2,0,-1,-1
935,8,8.0,3,18,39,0,2,0,-1,-1
936,8,8.0,3,18,52,0,2,0,-1,-1
937,4,7.0,2,11,25,0,1,0,-1,-1
938,53,4.67,3,8,27,0,2,0,-1,-1
939,32,4.0,3,6,30,0,2,0,-1,-1
940,197,6.33,3,11,67,0,2,0,326,217
941,2,5.33,3,10,25,0,2,0,-1,-1
942,15,4.33,3,5,50,0,2,0,-1,-1
943,15,4.33,3,5,45,0,2,0,-1,-1
944,15,4.33,3,5,46,0,2,0,-1,-1
945,15,4.33,3,5,45,0,2,1,-1,-1
946,15,4.33,3,5,41,0,3,0,-1,-1
947,2,7.33,3,16,47,0,3,0,-1,-1
948,2,4.67,3,8,23,0,2,0,-1,-1
949,7,5.0,3,9,86,0,4,0,-1,-1
950,32,4.0,3,6,30,0,2,0,-1,-1
951,197,6.33,3,11,67,0,2,0,326,217
952,5,2.75,4,3,28,0,2,0,-1,-1
953,6,2.5,4,3,30,1,3,0,-1,-1
954,6,2.5,4,3,47,1,4,0,-1,-1
955,4,7.5,2,12,28,0,1,0,-1,-1
956,44,3.5,2,4,37,0,1,0,-1,-1
957,83,6.0,2,9,23,0,1,0,6109,1342
958,197,6.33,3,11,67,0,2,0,326,217
959,1,2.75,4,3,47,1,4,0,-1,-1
960,5,2.5,4,3,35,1,4,0,-1,-1
961,3,3.67,3,5,60,0,3,0,-1,-1
962,7,3.67,3,5,21,0,2,0,-1,-1
963,1,4.67,3,8,23,0,2,0,-1,-1
964,47,3.33,3,5,41,0,2,0,-1,-1
965,2,2.75,4,3,36,1,3,0,-1,-1
966,2,2.75,4,3,30,1,3,0,-1,-1
967,83,6.0,2,9,23,0,1,0,6109,1342
968,197,6.33,3,11,67,0,2,0,326,217
969,2,8.33,3,13,87,0,2,0,-1,-1
970,2,8.33,3,13,87,0,5,0,-1,-1
971,2,6.33,3,13,28,0,2,0,-1,-1
972,3,7.5,2,12,29,0,1,0,-1,-1
973,1,5.33,3,11,53,1,2,0,42199,35203
974,10,5.0,3,6,51,0,3,0,726140,116570
975,10,5.0,3,6,95,0,5,0,726140,116570
976,1,6.0,2,9,35,0,2,0,1027856,364528
977,1,9.33,3,13,37,0,2,0,-1,-1
978,2,4.0,4,8,26,0,2,0,-1,-1
979,2,6.0,3,12,27,0,2,0,-1,-1
980,2,3.0,6,4,30,0,2,0,-1,-1
981,2,6.67,3,14,29,0,2,0,-1,-1
982,2,7.33,3,16,31,0,2,0,-1,-1
983,2,7.0,3,15,30,0,2,0,-1,-1
984,2,5.0,3,9,24,0,2,0,1027856,364528
985,2,6.33,3,13,28,0,2,0,-1,-1
986,2,4.33,3,7,22,0,2,0,-1,-1
987,2,4.33,3,7,22,0,2,0,-1,-1
988,2,8.0,3,18,33,0,2,0,-1,-1
989,2,6.0,3,12,27,0,2,0,-1,-1
990,2,8.33,3,19,34,0,2,0,-1,-1
991,1,7.0,3,15,30,0,2,0,-1,-1
992,1,5.0,4,13,30,0,3,0,-1,-1
993,1,3.25,4,4,52,0,4,0,-1,-1
994,1,4.0,3,6,21,0,2,0,-1,-1
995,1,7.67,3,17,32,0,2,0,-1,-1
996,1,8.0,3,18,55,0,3,0,-1,-1
997,1,5.67,3,11,26,0,2,0,-1,-1
998,1,5.0,3,9,72,0,3,0,-1,-1
999,1,6.67,3,14,30,0,2,0,-1,-1
1000,1,5.67,3,11,27,0,2,0,-1,-1
1001,1,9.67,3,23,38,0,2,0,-1,-1
1002,6,2.75,4,3,27,1,3,0,-1,-1
1003,6,2.75,4,3,33,1,4,0,-1,-1
1004,18,5.33,3,10,44,0,2,0,-1,-1
1005,18,5.33,3,10,35,0,2,1,-1,-1
1006,53,4.67,3,8,27,0,2,0,-1,-1
1007,83,6.0,2,9,23,0,1,0,6109,1342
1008,8,4.67,3,8,32,0,2,0,-1,-1
1009,197,6.33,3,11,67,0,2,0,326,217
1010,44,3.5,2,4,37,0,1,0,-1,-1
1011,10,6.0,2,9,21,0,1,0,-1,-1
1012,11,5.75,4,10,33,0,2,0,-1,-1
1013,11,5.75,4,10,35,0,3,0,-1,-1
1014,14,9.0,3,21,62,0,3,0,-1,-1
1015,1,2.75,4,3,40,1,4,0,-1,-1
1016,1,8.0,3,18,46,0,3,0,-1,-1
1017,1,8.33,3,18,35,0,2,0,-1,-1
1018,6,2.25,4,3,35,1,4,0,-1,-1
1019,6,2.25,4,3,47,1,4,0,-1,-1
1020,53,4.67,3,8,27,0,2,0,-1,-1
1021,83,6.0,2,9,23,0,1,0,6109,1342
1022,197,6.33,3,11,67,0,2,0,326,217
1023,47,3.33,3,5,43,0,2,0,-1,-1
1024,2,4.75,4,9,29,0,2,0,-1,-1
1025,1,5.0,3,8,24,0,2,0,-1,-1
1026,1,5.75,4,13,39,0,2,1,-1,-1
1027,32,6.33,3,13,28,0,2,0,-1,-1
1028,32,6.33,3,13,28,0,2,0,-1,-1
1029,1,6.5,2,10,31,0,2,0,-1,-1
1030,1,5.33,3,10,37,0,3,0,-1,-1
1031,44,3.5,2,4,37,0,1,0,-1,-1
1032,1,6.0,3,12,35,0,3,0,-1,-1
1033,47,3.33,3,5,41,0,2,0,-1,-1
1034,5,2.75,4,3,28,0,2,0,-1,-1
1035,11,5.75,4,10,33,0,2,0,-1,-1
1036,1,5.75,4,10,34,0,3,0,-1,-1
1037,14,9.0,3,21,62,0,3,0,-1,-1
1038,11,6.33,3,13,28,0,2,0,-1,-1
1039,1,2.67,3,4,23,0,1,0,-1,-1
1040,2,6.33,3,11,52,0,2,0,-1,-1
1041,2,6.33,3,11,43,0,2,0,-1,-1
1042,1,9.0,3,18,36,0,2,0,82790,42530
1043,2,5.33,3,7,25,0,2,0,-1,-1
1044,28,5.67,3,11,33,0,2,0,-1,-1
1045,44,3.5,2,4,37,0,1,0,-1,-1
1046,28,5.67,3,11,33,0,2,0,-1,-1
1047,28,5.67,3,11,33,0,2,0,-1,-1
1048,18,2.75,4,3,41,1,3,0,-1,-1
1049,18,2.75,4,3,40,1,3,0,-1,-1
1050,18,2.75,4,3,43,1,3,0,-1,-1
1051,18,2.75,4,3,40,1,3,0,-1,-1
1052,18,2.75,4,3,42,1,3,0,-1,-1
1053,18,2.75,4,3,42,1,3,0,-1,-1
1054,18,2.75,4,3,43,1,3,0,-1,-1
1055,18,2.75,4,3,40,1,3,0,-1,-1
1056,18,2.75,4,3,40,1,3,0,-1,-1
1057,18,2.75,4,3,42,1,3,0,-1,-1
1058,18,2.75,4,3,44,1,3,0,-1,-1
1059,18,2.75,4,3,40,1,3,0,-1,-1
1060,18,2.75,4,3,40,1,3,0,-1,-1
1061,18,2.75,4,3,42,1,3,0,-1,-1
1062,32,4.0,3,6,30,0,2,0,-1,-1
1063,197,6.33,3,11,67,0,2,0,326,217
1064,6,2.25,4,3,35,1,4,0,-1,-1
1065,6,2.25,4,3,48,1,4,0,-1,-1
1066,83,6.0,2,9,23,0,1,0,6109,1342
1067,197,6.33,3,11,67,0,2,0,326,217
1068,32,6.33,3,13,28,0,2,0,-1,-1
1069,1,1.8,5,3,20,0,2,0,-1,-1
1070,1,7.5,2,12,27,0,1,0,-1,-1
1071,53,4.67,3,8,27,0,2,0,-1,-1
